receiver_email,receiver_user_id,subject,template_name,related_entity,related_id,sent_at,error_message,success,created_at
pacíficorealty.ventas@gmail.com,c522fc00-ebb4-439d-ab2b-c14b958d145b,Has recibido una nueva reseña de Margarita Monroy: «Satisfecho con el proceso de compra»,agency_new_review,agency_review,eac69bad-cad4-4cd4-974c-b37f17101f70,2026-06-08 16:44:58.269332-06:00,,True,2026-06-08 16:44:58.269332-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,Has recibido una nueva reseña de Benito Rodarte: «Superó mis expectativas»,agency_new_review,agency_review,c3d6c0d0-72c0-4ba4-aa18-d8283d439d01,2026-02-02 16:44:58.269338-06:00,,True,2026-02-02 16:44:58.269338-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,Has recibido una nueva reseña de María Cristina Benítez: «Satisfecho con el proceso de compra»,agency_new_review,agency_review,f0464293-2f57-4291-836e-7bebda5f0bf4,2026-05-11 16:44:58.269343-06:00,,True,2026-05-11 16:44:58.269343-06:00
concretusdesarrollos.ventas@gmail.com,6886adbc-deaf-4cdf-8204-6f552c628891,"Has recibido una nueva reseña de Lucía Avilés: «Propiedades de calidad, precios justos»",agency_new_review,agency_review,79ca12aa-81d8-4ce2-9e01-0885a144d67e,2026-02-27 16:44:58.269347-06:00,,True,2026-02-27 16:44:58.269347-06:00
pacíficorealty.ventas@gmail.com,c522fc00-ebb4-439d-ab2b-c14b958d145b,"Has recibido una nueva reseña de Caridad Mares: «Buenas propiedades, comunicación mejorable»",agency_new_review,agency_review,eee953dd-5e5a-4976-96e3-1e0d7ee73b0f,2026-02-06 16:44:58.269352-06:00,,True,2026-02-06 16:44:58.269352-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,"Has recibido una nueva reseña de Isabel Prieto: «Muy buena agencia, recomendada»",agency_new_review,agency_review,f76676c3-0bfe-43aa-bd8f-196657926f77,2026-06-09 16:44:58.269356-06:00,,True,2026-06-09 16:44:58.269356-06:00
concretusdesarrollos.ventas@gmail.com,6886adbc-deaf-4cdf-8204-6f552c628891,Has recibido una nueva reseña de Gabriel Trujillo: «Equipo muy profesional»,agency_new_review,agency_review,3290e279-47fe-4196-b169-33d2f2edadb2,2025-10-28 16:44:58.269361-06:00,,True,2025-10-28 16:44:58.269361-06:00
pacíficorealty.ventas@gmail.com,c522fc00-ebb4-439d-ab2b-c14b958d145b,"Has recibido una nueva reseña de Isabel Prieto: «Muy buena agencia, recomendada»",agency_new_review,agency_review,d2bbe912-c766-41ef-8f51-09b885629d1a,2026-02-10 16:44:58.269365-06:00,,True,2026-02-10 16:44:58.269365-06:00
crhomes.ventas@gmail.com,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,Has recibido una nueva reseña de Eric Roldán: «Equipo muy profesional»,agency_new_review,agency_review,31852e6f-05f5-4f2d-9240-c5a418080b30,2025-10-18 16:44:58.269370-06:00,,True,2025-10-18 16:44:58.269370-06:00
grupoaltamira.ventas@gmail.com,f45525cf-17b3-4d3c-87a5-d103d781cf92,"Has recibido una nueva reseña de Adriana Caraballo: «Muy buena agencia, recomendada»",agency_new_review,agency_review,cc066415-2c49-4e13-8d98-482e58e5d08e,2026-05-27 16:44:58.269374-06:00,,True,2026-05-27 16:44:58.269374-06:00
crhomes.ventas@gmail.com,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,Has recibido una nueva reseña de Agustín León: «Satisfecho con el proceso de compra»,agency_new_review,agency_review,64f3b9d6-a6bc-4ef8-a62b-9a7338309076,2025-11-23 16:44:58.269379-06:00,,True,2025-11-23 16:44:58.269379-06:00
crhomes.ventas@gmail.com,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,Has recibido una nueva reseña de Jacinto Zúñiga: «Agencia confiable y bien establecida»,agency_new_review,agency_review,60eb9b71-2f66-42f3-b90b-e8ba24e168cb,2026-02-08 16:44:58.269384-06:00,,True,2026-02-08 16:44:58.269384-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,"Has recibido una nueva reseña de Elvia Montes: «Muy buena agencia, recomendada»",agency_new_review,agency_review,2822a619-8f0f-437b-b734-d8794100c326,,SMTP connection timeout,False,2025-11-28 16:44:58.269389-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,Has recibido una nueva reseña de Isaac Lucio: «Buen servicio al cliente»,agency_new_review,agency_review,a8f20330-81aa-49f7-aee2-fb71e7d95f63,2025-10-02 16:44:58.269395-06:00,,True,2025-10-02 16:44:58.269395-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,Has recibido una nueva reseña de Miriam Pantoja: «Equipo muy profesional»,agency_new_review,agency_review,738ed9c4-613f-48ea-8224-91c8a799e07d,2026-03-18 16:44:58.269399-06:00,,True,2026-03-18 16:44:58.269399-06:00
crhomes.ventas@gmail.com,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,Has recibido una nueva reseña de Joaquín Cardenas: «Excelente atención y proceso transparente»,agency_new_review,agency_review,75a52170-1b5b-413b-891b-a170a6f85ec6,,SMTP connection timeout,False,2026-03-17 16:44:58.269404-06:00
concretusdesarrollos.ventas@gmail.com,6886adbc-deaf-4cdf-8204-6f552c628891,Has recibido una nueva reseña de Leonel Pabón: «Superó mis expectativas»,agency_new_review,agency_review,1f2ba41f-8aa2-41c1-be49-6d039b7264ff,2025-11-18 16:44:58.269408-06:00,,True,2025-11-18 16:44:58.269408-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,Has recibido una nueva reseña de Silvano Gil: «Equipo muy profesional»,agency_new_review,agency_review,51e5d5ed-ac06-4de5-a749-1fcec2e3ab3f,2026-04-21 16:44:58.269413-06:00,,True,2026-04-21 16:44:58.269413-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,Has recibido una nueva reseña de Abigail Peres: «Agencia confiable y bien establecida»,agency_new_review,agency_review,108a3047-7e1b-41b9-a084-175f930997ab,2025-11-19 16:44:58.269417-06:00,,True,2025-11-19 16:44:58.269417-06:00
pacíficorealty.ventas@gmail.com,c522fc00-ebb4-439d-ab2b-c14b958d145b,Has recibido una nueva reseña de Dalia Esquivel: «Agencia confiable y bien establecida»,agency_new_review,agency_review,d1ca3b1d-a36d-4dcc-b107-026392e5b086,2025-11-22 16:44:58.269423-06:00,,True,2025-11-22 16:44:58.269423-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,Has recibido una nueva reseña de Benito Rodarte: «Equipo muy profesional»,agency_new_review,agency_review,4189759e-a500-44c5-bf79-e5ce5eef7cfd,2025-09-26 16:44:58.269428-06:00,,True,2025-09-26 16:44:58.269428-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,Has recibido una nueva reseña de Eva Márquez: «Satisfecho con el proceso de compra»,agency_new_review,agency_review,bf168edc-4619-416d-92f7-ffde4bef6650,2026-04-30 16:44:58.269433-06:00,,True,2026-04-30 16:44:58.269433-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,Has recibido una nueva reseña de Ana Luisa Lerma: «Satisfecho con el proceso de compra»,agency_new_review,agency_review,9d1a49fc-fa0f-402e-a9be-7a268a228b18,2026-02-01 16:44:58.269437-06:00,,True,2026-02-01 16:44:58.269437-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,"Has recibido una nueva reseña de Pedro Salcido: «Muy buena agencia, recomendada»",agency_new_review,agency_review,b15b4fc3-faf3-47f7-ab45-4a98c6231de2,2025-11-10 16:44:58.269442-06:00,,True,2025-11-10 16:44:58.269442-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,"Has recibido una nueva reseña de Minerva Ortega: «Buenas propiedades, comunicación mejorable»",agency_new_review,agency_review,76ca8a1f-c1ae-42ca-bda1-f6fb0edb2eb8,2025-12-27 16:44:58.269446-06:00,,True,2025-12-27 16:44:58.269446-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,"Has recibido una nueva reseña de Paulina Mireles: «Muy buena agencia, recomendada»",agency_new_review,agency_review,fecb7e3d-ec67-4a95-86ff-2223113e40e2,2025-11-03 16:44:58.269451-06:00,,True,2025-11-03 16:44:58.269451-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,"Has recibido una nueva reseña de Gabriel Trujillo: «Muy buena agencia, recomendada»",agency_new_review,agency_review,f8e9f4f9-d906-4401-92b8-2f134c9cb673,,SMTP connection timeout,False,2026-05-31 16:44:58.269455-06:00
pacíficorealty.ventas@gmail.com,c522fc00-ebb4-439d-ab2b-c14b958d145b,"Has recibido una nueva reseña de Gabriel Trujillo: «Muy buena agencia, recomendada»",agency_new_review,agency_review,b285b181-d6eb-4800-9fab-63a4da990eda,2026-02-10 16:44:58.269461-06:00,,True,2026-02-10 16:44:58.269461-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,Has recibido una nueva reseña de Estela Cervantes: «Excelente atención y proceso transparente»,agency_new_review,agency_review,670ea60c-220f-4a8a-9a13-e9f1c9e9ca67,2026-03-29 16:44:58.269465-06:00,,True,2026-03-29 16:44:58.269465-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,"Has recibido una nueva reseña de Raquel Escalante: «Propiedades de calidad, precios justos»",agency_new_review,agency_review,10093865-31a9-4ba2-81a0-77fb5a9d7ed9,2025-10-01 16:44:58.269470-06:00,,True,2025-10-01 16:44:58.269470-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,"Has recibido una nueva reseña de Teodoro Paredes: «Muy buena agencia, recomendada»",agency_new_review,agency_review,c6b45960-dbe2-4ce1-b35a-b5df70c71dea,2026-06-11 16:44:58.269475-06:00,,True,2026-06-11 16:44:58.269475-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,Has recibido una nueva reseña de Isaac Lucio: «Buen servicio al cliente»,agency_new_review,agency_review,5adeb24f-b735-4701-9aee-28d790b8d4ff,2026-05-17 16:44:58.269479-06:00,,True,2026-05-17 16:44:58.269479-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,Has recibido una nueva reseña de Celia Báez: «Buen servicio al cliente»,agency_new_review,agency_review,5e76cf30-77b2-4d9f-ba91-da875a8ee106,2026-07-05 16:44:58.269484-06:00,,True,2026-07-05 16:44:58.269484-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,Has recibido una nueva reseña de Miriam Pantoja: «Excelente atención y proceso transparente»,agency_new_review,agency_review,0bc02de7-d9ed-426c-a21d-58a51887abe6,2026-02-28 16:44:58.269491-06:00,,True,2026-02-28 16:44:58.269491-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,Has recibido una nueva reseña de Alta  Gracia Tapia: «Buen servicio al cliente»,agency_new_review,agency_review,6a6c3025-fad5-45cb-820d-44ee025255d2,2025-11-09 16:44:58.269497-06:00,,True,2025-11-09 16:44:58.269497-06:00
crhomes.ventas@gmail.com,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,Has recibido una nueva reseña de Caridad Mares: «Buen servicio al cliente»,agency_new_review,agency_review,faf27eb9-fb16-4a7a-8121-0c6ca350bc88,2026-05-03 16:44:58.269502-06:00,,True,2026-05-03 16:44:58.269502-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,Has recibido una nueva reseña de Paulina Mireles: «Superó mis expectativas»,agency_new_review,agency_review,78d4021c-4dee-41ff-9b90-b2353b8cc44a,2026-04-30 16:44:58.269507-06:00,,True,2026-04-30 16:44:58.269507-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,Has recibido una nueva reseña de María Cristina Benítez: «Excelente atención y proceso transparente»,agency_new_review,agency_review,2f0e2cb5-3f4d-4384-9ebf-33f4bd04d66a,2026-01-27 16:44:58.269511-06:00,,True,2026-01-27 16:44:58.269511-06:00
pacíficorealty.ventas@gmail.com,c522fc00-ebb4-439d-ab2b-c14b958d145b,"Has recibido una nueva reseña de Bruno Blanco: «Muy buena agencia, recomendada»",agency_new_review,agency_review,b6f6924c-934f-43b1-bc7c-a3ef07c3dad8,2025-10-21 16:44:58.269516-06:00,,True,2025-10-21 16:44:58.269516-06:00
grupoaltamira.ventas@gmail.com,f45525cf-17b3-4d3c-87a5-d103d781cf92,Has recibido una nueva reseña de Minerva Ortega: «Equipo muy profesional»,agency_new_review,agency_review,cffbd8c0-e187-47c8-a681-fe7e54d7d132,2026-05-10 16:44:58.269520-06:00,,True,2026-05-10 16:44:58.269520-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,Has recibido una nueva reseña de Abigail Peres: «Proceso ágil y profesional»,agency_new_review,agency_review,ae728de9-246b-4fb8-982d-2c394a0a0915,2026-03-30 16:44:58.269525-06:00,,True,2026-03-30 16:44:58.269525-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,Has recibido una nueva reseña de Lucía Avilés: «Satisfecho con el proceso de compra»,agency_new_review,agency_review,e11b5e1c-f1dd-4eeb-96d6-ef99ef7f8887,2025-10-17 16:44:58.269531-06:00,,True,2025-10-17 16:44:58.269531-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,Has recibido una nueva reseña de Ángela Tamayo: «Superó mis expectativas»,agency_new_review,agency_review,9271eca8-5cb0-49fa-ba04-4771cc278552,2026-01-17 16:44:58.269537-06:00,,True,2026-01-17 16:44:58.269537-06:00
grupoaltamira.ventas@gmail.com,f45525cf-17b3-4d3c-87a5-d103d781cf92,"Has recibido una nueva reseña de Estela Cervantes: «Muy buena agencia, recomendada»",agency_new_review,agency_review,ad01a2cc-4b1c-400c-90f3-c2f1c9465c98,2025-12-17 16:44:58.269542-06:00,,True,2025-12-17 16:44:58.269542-06:00
terrahogar.ventas@gmail.com,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,Has recibido una nueva reseña de Andrés Castellanos: «Equipo muy profesional»,agency_new_review,agency_review,31f110af-c7d0-4ba2-9593-cab29cf1d1bf,2025-11-01 16:44:58.269546-06:00,,True,2025-11-01 16:44:58.269546-06:00
pacíficorealty.ventas@gmail.com,c522fc00-ebb4-439d-ab2b-c14b958d145b,Has recibido una nueva reseña de Adriana Caraballo: «Agencia confiable y bien establecida»,agency_new_review,agency_review,ba6f3dcf-d824-4df0-aa15-9bd71f1051ce,2025-10-31 16:44:58.269551-06:00,,True,2025-10-31 16:44:58.269551-06:00
concretusdesarrollos.ventas@gmail.com,6886adbc-deaf-4cdf-8204-6f552c628891,Has recibido una nueva reseña de Teodoro Paredes: «Satisfecho con el proceso de compra»,agency_new_review,agency_review,bcbdbede-f7ba-4bea-bff1-53258bf4ef7f,2026-05-04 16:44:58.269556-06:00,,True,2026-05-04 16:44:58.269556-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,Has recibido una nueva reseña de Gabriel Trujillo: «Agencia confiable y bien establecida»,agency_new_review,agency_review,6b4491ed-e4a4-467f-9b2d-496f916e6137,2025-10-13 16:44:58.269561-06:00,,True,2025-10-13 16:44:58.269561-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,Has recibido una nueva reseña de Victoria Gallardo: «Satisfecho con el proceso de compra»,agency_new_review,agency_review,d3437f43-c20a-4163-b8cd-d35e84498a61,2025-09-26 16:44:58.269565-06:00,,True,2025-09-26 16:44:58.269565-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,Has recibido una nueva reseña de Lilia Olivera: «Agencia confiable y bien establecida»,agency_new_review,agency_review,ce10ad7d-836e-40f4-b759-eda44690894a,2025-10-19 16:44:58.269570-06:00,,True,2025-10-19 16:44:58.269570-06:00
concretusdesarrollos.ventas@gmail.com,6886adbc-deaf-4cdf-8204-6f552c628891,"Has recibido una nueva reseña de Javier Bustos: «Muy buena agencia, recomendada»",agency_new_review,agency_review,0910793d-0d07-477d-b573-d8836ad18519,2026-01-06 16:44:58.269576-06:00,,True,2026-01-06 16:44:58.269576-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,Has recibido una nueva reseña de Gonzalo Reynoso: «Buen servicio al cliente»,agency_new_review,agency_review,aa095643-3f6a-499b-bf02-95f58b9fe392,2026-07-05 16:44:58.269580-06:00,,True,2026-07-05 16:44:58.269580-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,"Has recibido una nueva reseña de Ana Luisa Sánchez: «Buenas propiedades, comunicación mejorable»",agency_new_review,agency_review,bf7eb5c7-bf3a-420d-890e-f040d7339e65,2026-01-23 16:44:58.269584-06:00,,True,2026-01-23 16:44:58.269584-06:00
soleilpropiedades.ventas@gmail.com,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,Has recibido una nueva reseña de Miguel Colunga: «Satisfecho con el proceso de compra»,agency_new_review,agency_review,cf889fde-ad1c-4f76-9b0a-98aa894f7b11,2026-06-18 16:44:58.269594-06:00,,True,2026-06-18 16:44:58.269594-06:00
lucíaavilés.buyer@gmail.com,663b8db8-a7e1-41a0-84e8-814f68f4f37a,"Recibimos tu solicitud de compra — Terreno comercial en zona de alto crecimiento, Talamanca",purchase_received,purchase_request,45c45390-e4b5-43a6-b5df-a2e807f9ee4f,2026-07-06 16:44:58.271457-06:00,,True,2026-07-06 16:44:58.271457-06:00
grupoaltamira.ventas@gmail.com,f45525cf-17b3-4d3c-87a5-d103d781cf92,"Nueva solicitud de compra recibida — Terreno comercial en zona de alto crecimiento, Talamanca",agency_new_request,purchase_request,45c45390-e4b5-43a6-b5df-a2e807f9ee4f,2026-06-21 16:44:58.271459-06:00,,True,2026-06-21 16:44:58.271459-06:00
lucíaavilés.buyer@gmail.com,663b8db8-a7e1-41a0-84e8-814f68f4f37a,"¡Buenas noticias! Tu solicitud fue aceptada — Terreno comercial en zona de alto crecimiento, Talamanca",purchase_accepted,purchase_request,45c45390-e4b5-43a6-b5df-a2e807f9ee4f,2026-07-10 16:44:58.271462-06:00,,True,2026-07-10 16:44:58.271462-06:00
davidbenavídez.buyer@gmail.com,6d323590-f99e-4a0f-a9f3-30f82bf63721,"Recibimos tu solicitud de compra — Hermosa casa en condominio privado, Alajuela Centro",purchase_received,purchase_request,deca02a7-a138-4451-8c52-4cb4840b8cff,2026-06-20 16:44:58.271466-06:00,,True,2026-06-20 16:44:58.271466-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,"Nueva solicitud de compra recibida — Hermosa casa en condominio privado, Alajuela Centro",agency_new_request,purchase_request,deca02a7-a138-4451-8c52-4cb4840b8cff,2026-05-26 16:44:58.271468-06:00,,True,2026-05-26 16:44:58.271468-06:00
davidbenavídez.buyer@gmail.com,6d323590-f99e-4a0f-a9f3-30f82bf63721,"¡Buenas noticias! Tu solicitud fue aceptada — Hermosa casa en condominio privado, Alajuela Centro",purchase_accepted,purchase_request,deca02a7-a138-4451-8c52-4cb4840b8cff,2026-07-08 16:44:58.271470-06:00,,True,2026-07-08 16:44:58.271470-06:00
pedrosalcido.buyer@gmail.com,043ec065-1baf-4e97-8c97-3122fe40c3b4,"Recibimos tu solicitud de compra — Residencia de lujo en Heredia, Heredia",purchase_received,purchase_request,8a04f41b-e435-4f0c-a59f-652d1b2b54e6,2026-06-23 16:44:58.271473-06:00,,True,2026-06-23 16:44:58.271473-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,"Nueva solicitud de compra recibida — Residencia de lujo en Heredia, Heredia",agency_new_request,purchase_request,8a04f41b-e435-4f0c-a59f-652d1b2b54e6,2026-07-05 16:44:58.271475-06:00,,True,2026-07-05 16:44:58.271475-06:00
pedrosalcido.buyer@gmail.com,043ec065-1baf-4e97-8c97-3122fe40c3b4,"Actualización sobre tu solicitud — Residencia de lujo en Heredia, Heredia",purchase_rejected,purchase_request,8a04f41b-e435-4f0c-a59f-652d1b2b54e6,2026-07-10 16:44:58.271477-06:00,,True,2026-07-10 16:44:58.271477-06:00
elviamontes.buyer@gmail.com,ed1e6fdb-3e53-4813-b7c3-05e992d498e8,"Recibimos tu solicitud de compra — Residencia de lujo en San Carlos, Alajuela",purchase_received,purchase_request,f24a3a26-e506-4690-ad01-3680a37b5a46,2026-06-12 16:44:58.271479-06:00,,True,2026-06-12 16:44:58.271479-06:00
valleverdepropiedades.ventas@gmail.com,4805f37f-95d5-45fb-b201-99e2a734bd9e,"Nueva solicitud de compra recibida — Residencia de lujo en San Carlos, Alajuela",agency_new_request,purchase_request,f24a3a26-e506-4690-ad01-3680a37b5a46,2026-06-05 16:44:58.271481-06:00,,True,2026-06-05 16:44:58.271481-06:00
elviamontes.buyer@gmail.com,ed1e6fdb-3e53-4813-b7c3-05e992d498e8,"¡Buenas noticias! Tu solicitud fue aceptada — Residencia de lujo en San Carlos, Alajuela",purchase_accepted,purchase_request,f24a3a26-e506-4690-ad01-3680a37b5a46,2026-07-02 16:44:58.271484-06:00,,True,2026-07-02 16:44:58.271484-06:00
mateoescamilla.buyer@gmail.com,6e0f41c8-2a00-4010-8f50-689427905154,"Recibimos tu solicitud de compra — Terreno comercial en zona de alto crecimiento, San José",purchase_received,purchase_request,85cf535f-6728-45d7-875a-2dcbf3553ffc,2026-07-03 16:44:58.271486-06:00,,True,2026-07-03 16:44:58.271486-06:00
concretusdesarrollos.ventas@gmail.com,6886adbc-deaf-4cdf-8204-6f552c628891,"Nueva solicitud de compra recibida — Terreno comercial en zona de alto crecimiento, San José",agency_new_request,purchase_request,85cf535f-6728-45d7-875a-2dcbf3553ffc,2026-06-22 16:44:58.271488-06:00,,True,2026-06-22 16:44:58.271488-06:00
mateoescamilla.buyer@gmail.com,6e0f41c8-2a00-4010-8f50-689427905154,"¡Buenas noticias! Tu solicitud fue aceptada — Terreno comercial en zona de alto crecimiento, San José",purchase_accepted,purchase_request,85cf535f-6728-45d7-875a-2dcbf3553ffc,2026-07-03 16:44:58.271490-06:00,,True,2026-07-03 16:44:58.271490-06:00
salmaabrego.buyer@gmail.com,6495bfec-8864-4441-9a5b-ad09aff7b980,"Recibimos tu solicitud de compra — Lote plano en urbanización, Tres Ríos",purchase_received,purchase_request,22bc61de-2034-466f-9bd6-de7d48876fa1,2026-07-06 16:44:58.271492-06:00,,True,2026-07-06 16:44:58.271492-06:00
crhomes.ventas@gmail.com,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,"Nueva solicitud de compra recibida — Lote plano en urbanización, Tres Ríos",agency_new_request,purchase_request,22bc61de-2034-466f-9bd6-de7d48876fa1,2026-07-04 16:44:58.271494-06:00,,True,2026-07-04 16:44:58.271494-06:00
salmaabrego.buyer@gmail.com,6495bfec-8864-4441-9a5b-ad09aff7b980,"Actualización sobre tu solicitud — Lote plano en urbanización, Tres Ríos",purchase_rejected,purchase_request,22bc61de-2034-466f-9bd6-de7d48876fa1,2026-07-09 16:44:58.271497-06:00,,True,2026-07-09 16:44:58.271497-06:00
marcoantoniobriseño.buyer@gmail.com,9a88019a-610d-476f-bee3-5cab7744ce79,Recibimos tu solicitud de compra — Casa de campo con jardín en Santa Cruz,purchase_received,purchase_request,e53bf257-8931-48f4-a99e-7c63abbae135,2026-06-27 16:44:58.271499-06:00,,True,2026-06-27 16:44:58.271499-06:00
costaliving.ventas@gmail.com,4b03c34a-2ec7-42e8-a496-8763f64b8bda,Nueva solicitud de compra recibida — Casa de campo con jardín en Santa Cruz,agency_new_request,purchase_request,e53bf257-8931-48f4-a99e-7c63abbae135,2026-07-06 16:44:58.271501-06:00,,True,2026-07-06 16:44:58.271501-06:00
marcoantoniobriseño.buyer@gmail.com,9a88019a-610d-476f-bee3-5cab7744ce79,Actualización sobre tu solicitud — Casa de campo con jardín en Santa Cruz,purchase_rejected,purchase_request,e53bf257-8931-48f4-a99e-7c63abbae135,2026-07-04 16:44:58.271503-06:00,,True,2026-07-04 16:44:58.271503-06:00
ignaciomontaño.buyer@gmail.com,92664660-83ee-4889-88a8-aa745240bf4f,"Recibimos tu solicitud de compra — Unidad en Condominio Privado, Limón",purchase_received,purchase_request,dfd19090-3004-48ca-a58f-dba70c58612c,2026-06-26 16:44:58.271505-06:00,,True,2026-06-26 16:44:58.271505-06:00
grupoaltamira.ventas@gmail.com,f45525cf-17b3-4d3c-87a5-d103d781cf92,"Nueva solicitud de compra recibida — Unidad en Condominio Privado, Limón",agency_new_request,purchase_request,dfd19090-3004-48ca-a58f-dba70c58612c,2026-07-07 16:44:58.271507-06:00,,True,2026-07-07 16:44:58.271507-06:00
ignaciomontaño.buyer@gmail.com,92664660-83ee-4889-88a8-aa745240bf4f,"¡Buenas noticias! Tu solicitud fue aceptada — Unidad en Condominio Privado, Limón",purchase_accepted,purchase_request,dfd19090-3004-48ca-a58f-dba70c58612c,2026-07-06 16:44:58.271509-06:00,,True,2026-07-06 16:44:58.271509-06:00
victoriagallardo.buyer@gmail.com,53896f94-3e54-4240-99a0-f15db77d970c,"Recibimos tu solicitud de compra — Residencia de lujo en Puntarenas, Puntarenas",purchase_received,purchase_request,62fdd04d-5463-4585-8319-4a014eba8a25,,SMTP connection timeout,False,2026-07-10 16:44:58.271512-06:00
crhomes.ventas@gmail.com,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,"Nueva solicitud de compra recibida — Residencia de lujo en Puntarenas, Puntarenas",agency_new_request,purchase_request,62fdd04d-5463-4585-8319-4a014eba8a25,2026-07-11 16:44:58.271514-06:00,,True,2026-07-11 16:44:58.271514-06:00
almafuentes.buyer@gmail.com,4122ce64-1b0f-4bc0-b0e5-bf6978fc1f81,"Recibimos tu solicitud de compra — Finca de 322.4m² en San José, San José",purchase_received,purchase_request,6dee67fd-fcf1-463f-9ad9-36cb4b26d1bd,2026-07-10 16:44:58.271517-06:00,,True,2026-07-10 16:44:58.271517-06:00
pacíficorealty.ventas@gmail.com,c522fc00-ebb4-439d-ab2b-c14b958d145b,"Nueva solicitud de compra recibida — Finca de 322.4m² en San José, San José",agency_new_request,purchase_request,6dee67fd-fcf1-463f-9ad9-36cb4b26d1bd,2026-06-24 16:44:58.271519-06:00,,True,2026-06-24 16:44:58.271519-06:00
almafuentes.buyer@gmail.com,4122ce64-1b0f-4bc0-b0e5-bf6978fc1f81,"¡Buenas noticias! Tu solicitud fue aceptada — Finca de 322.4m² en San José, San José",purchase_accepted,purchase_request,6dee67fd-fcf1-463f-9ad9-36cb4b26d1bd,2026-07-09 16:44:58.271521-06:00,,True,2026-07-09 16:44:58.271521-06:00
reynaldojaramillo.buyer@gmail.com,56de9961-d090-4e08-9900-b69f2e2bdc1b,"Recibimos tu solicitud de compra — Apartamento ejecutivo en Liberia Centro, piso 26",purchase_received,purchase_request,e4d4fa77-7936-4990-8384-d60f01652ff0,2026-07-11 16:44:58.271523-06:00,,True,2026-07-11 16:44:58.271523-06:00
